Branch,Department,Division,Item,Qty,Total Price,Total Cost,Total Cost %,Total Profit,Total Profit %
Stories alay,,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO X-LARGE,98.5,50285.29,13539.8,26.93,36745.48,73.07
Stories alay,,FROZEN YOGHURT,BLUEBERRY YOGHURT MEDIUM,16.0,5285.29,1357.93,25.69,3927.36,74.31
Stories alay,,FROZEN YOGHURT,BLUEBERRY YOGHURT SMALL,44.3,12702.7,2861.45,22.53,9841.25,77.47
Stories alay,,FROZEN YOGHURT,BLUEBERRY YOGHURT X-LARGE,1.0,450.45,137.46,30.52,312.99,69.48
Stories alay,,FROZEN YOGHURT,BROWNIES,22.0,1321.32,406.4,30.76,914.92,69.24
Stories alay,,FROZEN YOGHURT,BROWNIES COMBO,2945.0,0.0,54402.4,0.0,-54402.4,100.0
Stories alay,,FROZEN YOGHURT,CHOCOLATE CHIPS,108.0,7783.78,963.38,12.38,6820.41,87.62
Stories alay,,FROZEN YOGHURT,CHOCOLATE CHIPS COMBO,2452.0,0.0,21872.25,0.0,-21872.25,100.0
Stories alay,,FROZEN YOGHURT,CHOCOLATE CRUNCH,628.0,64120.12,29840.28,46.54,34279.84,53.46
Stories alay,,FROZEN YOGHURT,CHOCOLATE QUELLA,551.0,56258.26,18200.75,32.35,38057.51,67.65
Stories alay,,FROZEN YOGHURT,CHOCOLATE QUELLA CRUNCH,37.0,3777.78,2159.36,57.16,1618.41,42.84
Stories alay,,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO MEDIUM,599.0,233843.84,45088.57,19.28,188755.27,80.72
Stories alay,,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO SMALL,1461.6,500206.61,83887.89,16.77,416318.72,83.23
Stories alay,,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO X-LARGE,29.5,15060.06,3602.08,23.92,11457.98,76.08
Stories alay,,FROZEN YOGHURT,CHOCOLATE YOGHURT MEDIUM,23.5,7762.76,1768.92,22.79,5993.85,77.21
Stories alay,,FROZEN YOGHURT,CHOCOLATE YOGHURT SMALL,60.0,17417.42,3443.67,19.77,13973.74,80.23
Stories alay,,FROZEN YOGHURT,CHOCOLATE YOGHURT X-LARGE,5.5,2477.48,671.57,27.11,1805.9,72.89
Stories alay,,FROZEN YOGHURT,GRANOLLA,20.0,1201.2,106.89,8.9,1094.31,91.1
Stories alay,,FROZEN YOGHURT,GRANOLLA COMBO,2411.0,0.0,12885.42,0.0,-12885.42,100.0
Stories alay,,FROZEN YOGHURT,GUMMY BEARS,23.0,1381.38,169.83,12.29,1211.56,87.71
Stories alay,,FROZEN YOGHURT,GUMMY BEARS COMBO,1891.0,0.0,13962.67,0.0,-13962.67,100.0
Stories alay,,FROZEN YOGHURT,HONEY,206.5,14882.88,1855.42,12.47,13027.46,87.53
Stories alay,,FROZEN YOGHURT,HONEY COMBO,162.0,0.0,1455.59,0.0,-1455.59,100.0
Stories alay,,FROZEN YOGHURT,LOTUS BISCUIT COMBO,2409.0,0.0,26272.62,0.0,-26272.62,100.0
Stories alay,,FROZEN YOGHURT,LOTUS BISCUITS,144.0,8648.65,1570.47,18.16,7078.18,81.84
Stories alay,,FROZEN YOGHURT,LOTUS SPREAD YOGHURT COMBO MEDIUM,0.5,195.2,34.77,17.81,160.43,82.19
Stories alay,,FROZEN YOGHURT,LOTUS SPREAD YOGHURT COMBO SMALL,3.5,1240.24,185.82,14.98,1054.42,85.02
Stories alay,,FROZEN YOGHURT,LOTUS YOGHURT COMBO MEDIUM,353.8,138120.12,45091.5,32.65,93028.62,67.35
Stories alay,,FROZEN YOGHURT,LOTUS YOGHURT COMBO SMALL,771.45,233625.83,74465.44,31.87,159160.39,68.13
Stories alay,,FROZEN YOGHURT,LOTUS YOGHURT COMBO X-LARGE,20.5,10465.47,4214.51,40.27,6250.95,59.73
Stories alay,,FROZEN YOGHURT,LOTUS YOGHURT MEDIUM,4.6,1519.52,586.27,38.58,933.25,61.42
Stories alay,,FROZEN YOGHURT,LOTUS YOGHURT SMALL,15.0,4504.5,1447.9,32.14,3056.61,67.86
Stories alay,,FROZEN YOGHURT,MANGO,86.0,6198.2,1056.12,17.04,5142.08,82.96
Stories alay,,FROZEN YOGHURT,MANGO COMBO,6896.0,0.0,84686.05,0.0,-84686.05,100.0
Stories alay,,FROZEN YOGHURT,MANGO YOGHURT COMBO MEDIUM,1087.8,424666.67,92980.88,21.9,331685.79,78.1
Stories alay,,FROZEN YOGHURT,MANGO YOGHURT COMBO SMALL,2124.0,735462.46,138159.42,18.79,597303.04,81.21
Stories alay,,FROZEN YOGHURT,MANGO YOGHURT COMBO X-LARGE,84.0,42882.88,11628.04,27.12,31254.84,72.88
Stories alay,,FROZEN YOGHURT,MANGO YOGHURT MEDIUM,43.0,14204.2,3675.47,25.88,10528.73,74.12
Stories alay,,FROZEN YOGHURT,MANGO YOGHURT SMALL,71.1,20750.75,4624.83,22.29,16125.92,77.71
Stories alay,,FROZEN YOGHURT,MANGO YOGHURT X-LARGE,3.0,1351.35,415.29,30.73,936.06,69.27
Stories alay,,FROZEN YOGHURT,MARSHMALLOW,244.0,14654.65,1455.87,9.93,13198.79,90.07
Stories alay,,FROZEN YOGHURT,MARSHMALLOW COMBO,2712.0,0.0,16181.6,0.0,-16181.6,100.0
Stories alay,,FROZEN YOGHURT,MIXED NUTS,21.0,1261.26,323.27,25.63,937.99,74.37
Stories alay,,FROZEN YOGHURT,MIXED NUTS COMBO,804.0,0.0,12376.78,0.0,-12376.78,100.0
Stories alay,,FROZEN YOGHURT,NUTELLA,8.0,720.72,187.1,25.96,533.62,74.04
Stories alay,,FROZEN YOGHURT,OATS,7.0,420.42,16.08,3.82,404.34,96.18
Stories alay,,FROZEN YOGHURT,OATS COMBO,173.0,0.0,397.41,0.0,-397.41,100.0
Stories alay,,FROZEN YOGHURT,OREO,237.0,14234.23,1946.15,13.67,12288.09,86.33
Stories alay,,FROZEN YOGHURT,OREO COMBO,3104.0,0.0,25488.8,0.0,-25488.8,100.0
Stories alay,,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO SMALL,1.0,0.0,76.1,0.0,-76.1,100.0
Stories alay,,FROZEN YOGHURT,OREO CREAM YOGHURT SMALL,1.0,300.3,76.1,25.34,224.2,74.66
Stories alay,,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO MEDIUM,1089.5,425330.33,109920.91,25.84,315409.42,74.16
Stories alay,,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO SMALL,2486.2,834221.02,190463.09,22.83,643757.93,77.17
Stories alay,,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO X-LARGE,108.0,55135.14,17614.06,31.95,37521.07,68.05
Stories alay,,FROZEN YOGHURT,ORIGINAL YOGHURT MEDIUM,36.0,11891.89,3632.08,30.54,8259.81,69.46
Stories alay,,FROZEN YOGHURT,ORIGINAL YOGHURT SMALL,92.7,27537.54,7101.57,25.79,20435.97,74.21
Stories alay,,FROZEN YOGHURT,ORIGINAL YOGHURT X-LARGE,6.0,2702.7,978.56,36.21,1724.14,63.79
Stories alay,,FROZEN YOGHURT,PINEAPPLE,60.0,3699.7,1099.43,29.72,2600.27,70.28
Stories alay,,FROZEN YOGHURT,PINEAPPLE COMBO,3737.0,0.0,68475.87,0.0,-68475.87,100.0
Stories alay,,FROZEN YOGHURT,PISTACHIO CRUNCH,547.0,55849.85,41332.6,74.01,14517.25,25.99
Stories alay,,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO MEDIUM,6.0,3063.06,1951.35,63.71,1111.71,36.29
Stories alay,,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO SMALL,19.5,7882.88,4774.74,60.57,3108.14,39.43
Stories alay,,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO X-LARGE,0.5,375.38,261.01,69.53,114.36,30.47
Stories alay,,FROZEN YOGHURT,PISTACHIO YOGHURT SMALL,1.0,420.42,244.86,58.24,175.56,41.76
Stories alay,,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO MEDIUM,266.0,103843.84,23807.67,22.93,80036.17,77.07
Stories alay,,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO SMALL,661.6,230542.94,45032.89,19.53,185510.06,80.47
Stories alay,,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO X-LARGE,29.5,15060.06,4273.7,28.38,10786.36,71.62
Stories alay,,FROZEN YOGHURT,POMEGRANATE YOGHURT MEDIUM,4.0,1321.32,358.01,27.09,963.31,72.91
Stories alay,,FROZEN YOGHURT,POMEGRANATE YOGHURT SMALL,29.5,8858.86,2007.97,22.67,6850.89,77.33
Stories alay,,FROZEN YOGHURT,POMEGRANATE YOGHURT X-LARGE,1.5,675.68,217.31,32.16,458.37,67.84
Stories alay,,FROZEN YOGHURT,QUELLA PISTACCIO,5.0,510.51,367.58,72.0,142.93,28.0
Stories alay,,FROZEN YOGHURT,SPRINKLES,22.0,1321.32,82.7,6.26,1238.62,93.74
Stories alay,,FROZEN YOGHURT,SPRINKLES COMBO,1096.0,0.0,4119.86,0.0,-4119.86,100.0
Stories alay,,FROZEN YOGHURT,STRAWBERRY,170.0,12252.25,2467.15,20.14,9785.1,79.86
Stories alay,,FROZEN YOGHURT,STRAWBERRY COMBO,9961.0,0.0,144560.62,0.0,-144560.62,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP BLUEBERRY,163.0,0.0,1563.16,0.0,-1563.16,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP CHOCOLATE,282.0,0.0,2433.71,0.0,-2433.71,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP LOTUS SPREAD,3.0,0.0,20.14,0.0,-20.14,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP MANGO,261.0,0.0,2518.78,0.0,-2518.78,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP OREO,2.0,0.0,22.25,0.0,-22.25,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP ORIGINAL YOUGHURT,250.0,0.0,2462.37,0.0,-2462.37,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP PISTACHIO,17.0,0.0,571.63,0.0,-571.63,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP POMEGRANATE,184.0,0.0,1353.01,0.0,-1353.01,100.0
Stories alay,,FROZEN YOGHURT,TASTING CUP SPECULOSE LOTUS,147.0,0.0,2035.63,0.0,-2035.63,100.0
Stories alay,,FROZEN YOGHURT,WAFER ROLL,10.0,600.6,71.06,11.83,529.54,88.17
Stories alay,,FROZEN YOGHURT,WAFER ROLL COMBO,1330.0,0.0,9451.16,0.0,-9451.16,100.0
Stories alay,,FROZEN YOGHURT,Total By Division:,69245.95,5379883.49,1993570.96,37.06,3386312.53,62.94
Stories alay,,GRAB&GO FOOD,ASIAN SALAD (GRAB&GO),3.0,1261.26,389.24,30.86,872.02,69.14
Stories alay,,GRAB&GO FOOD,BEETROOT CUP,16.0,3363.36,1212.43,36.05,2150.94,63.95
Stories alay,,GRAB&GO FOOD,BOUMALI CUP,3.0,540.54,354.42,65.57,186.12,34.43
Stories alay,,GRAB&GO FOOD,CAESER SALAD (GRAB&GO),14.0,5885.89,1411.36,23.98,4474.52,76.02
Stories alay,,GRAB&GO FOOD,CHICKEN CAESER SALAD (GRAB&GO),26.0,12024.02,5513.14,45.85,6510.88,54.15
Stories alay,,GRAB&GO FOOD,CHICKEN VERDE SALAD,2.0,924.92,405.81,43.87,519.12,56.13
Stories alay,,GRAB&GO FOOD,CHOCOLATE SP/MO,52.0,10930.93,3940.39,36.05,6990.54,63.95
Stories alay,,GRAB&GO FOOD,FREEZE DROPS STRAWBERRY,207.0,41027.03,28160.28,68.64,12866.75,31.36
Stories alay,,GRAB&GO FOOD,GREEK SALAD (GRAB&GO),6.0,2522.52,561.64,22.26,1960.88,77.74
Stories alay,,GRAB&GO FOOD,HONEY PEANUT ST BITES,72.0,11675.68,3866.4,33.12,7809.28,66.88
Stories alay,,GRAB&GO FOOD,MAK BAR CHOCOLATE CRUNCH,1.0,234.23,68.71,29.33,165.53,70.67
Stories alay,,GRAB&GO FOOD,MAK BAR PRO COOKIES CREAM,6.0,1693.69,502.42,29.66,1191.27,70.34
Stories alay,,GRAB&GO FOOD,MAK BAR PRO VANILLE,3.0,846.85,251.21,29.66,595.64,70.34
Stories alay,,GRAB&GO FOOD,MAK BAR WHITE ALMOND CRUNCH,8.0,1873.87,549.66,29.33,1324.22,70.67
Stories alay,,GRAB&GO FOOD,MATCHA CUP,9.0,1891.89,681.99,36.05,1209.9,63.95
Stories alay,,GRAB&GO FOOD,MEDIUM CHIPS,280.0,16816.82,3074.03,18.28,13742.79,81.72
Stories alay,,GRAB&GO FOOD,MEXICAN FEISTA SALAD,2.0,960.96,530.61,55.22,430.35,44.78
Stories alay,,GRAB&GO FOOD,PASTA PESTO SALAD,3.0,1441.44,549.97,38.15,891.48,61.85
Stories alay,,GRAB&GO FOOD,PINEAPPLE CUP,4.0,1417.42,983.31,69.37,434.11,30.63
Stories alay,,GRAB&GO FOOD,QUINOA SALAD (GRAB&GO),35.0,16186.19,6728.3,41.57,9457.89,58.43
Stories alay,,GRAB&GO FOOD,SPECIALITY COFFEE ST BITES,65.0,10540.54,3490.5,33.12,7050.04,66.88
Stories alay,,GRAB&GO FOOD,TIRAMISU CUP,141.0,52927.93,23135.75,43.71,29792.18,56.29
Stories alay,,GRAB&GO FOOD,TUNA PASTA SALAD (GRAB&GO),51.0,23585.59,9704.16,41.14,13881.42,58.86
Stories alay,,GRAB&GO FOOD,VANILLA  ASH,26.0,5465.47,1970.19,36.05,3495.27,63.95
Stories alay,,GRAB&GO FOOD,Total By Division:,1035.0,226039.04,98035.9,43.37,128003.14,56.63
Stories alay,,OFFER,PESTO HALLOUMI SUB+DRINK,1.0,390.39,114.46,29.32,275.93,70.68
Stories alay,,OFFER,Total By Division:,1.0,390.39,114.46,29.32,275.93,70.68
Stories alay,,SALADS BAR,SALAD BAR 1 VISIT,41.0,29549.55,0.0,0.0,29549.55,100.0
Stories alay,,SALADS BAR,Total By Division:,41.0,29549.55,0.0,0.0,29549.55,100.0
Stories alay,,SANDWICHES,BROWN CHICKEN CAESAR SANDWICH,56.0,25225.23,10385.92,41.17,14839.3,58.83
Stories alay,,SANDWICHES,BROWN CHICKEN TERIAKI SUB,117.0,42162.16,19918.13,47.24,22244.03,52.76
Stories alay,,SANDWICHES,BROWN LABNEH SUB,59.0,15945.95,5631.84,35.32,10314.11,64.68
Stories alay,,SANDWICHES,BROWN PESTO HALLOUMI SUB,266.0,85165.17,35271.33,41.42,49893.84,58.58
Stories alay,,SANDWICHES,BROWN PULLED BEEF CHIMICHURRI SANDWICH,22.0,9909.91,3734.1,37.68,6175.81,62.32
Stories alay,,SANDWICHES,BROWN TUNA SUB,105.0,37837.84,12910.27,34.12,24927.57,65.88
Stories alay,,SANDWICHES,BROWN TURKEY & CHEESE SUB,465.0,179255.26,55085.84,30.73,124169.42,69.27
Stories alay,,SANDWICHES,BROWN VEGGIE SUB,4.0,1261.26,313.14,24.83,948.12,75.17
Stories alay,,SANDWICHES,CHICKEN CAESAR SANDWICH,82.0,34474.47,13720.58,39.8,20753.89,60.2
Stories alay,,SANDWICHES,CHICKEN TERIAKI SUB,137.0,45255.26,20837.95,46.05,24417.31,53.95
Stories alay,,SANDWICHES,LABNEH SUB,566.0,9609.61,43760.97,455.39,-34151.36,-355.39
Stories alay,,SANDWICHES,PESTO HALLOUMI SUB,135.0,36486.49,15452.14,42.35,21034.34,57.65
Stories alay,,SANDWICHES,PULLED BEEF CHIMICHURRI SANDWICH,11.0,4624.62,1667.53,36.06,2957.1,63.94
Stories alay,,SANDWICHES,TUNA SUB,84.0,27747.75,8804.57,31.73,18943.18,68.27
Stories alay,,SANDWICHES,TURKEY & CHEESE SUB,417.0,147765.77,41835.73,28.31,105930.03,71.69
Stories alay,,SANDWICHES,VEGGIE SUB,864.0,2480.48,51966.86,2095.03,-49486.38,-1995.03
Stories alay,,SANDWICHES,Total By Division:,3390.0,705207.21,341296.9,48.4,363910.31,51.6
Stories alay,,SUBS,ADD CHEDDAR CHEESE,7.0,420.42,25.06,5.96,395.36,94.04
Stories alay,,SUBS,ADD CHICKEN,92.0,12900.9,8213.37,63.67,4687.53,36.33
Stories alay,,SUBS,ADD HALLOUM CHEESE,50.0,4504.5,2816.22,62.52,1688.29,37.48
Stories alay,,SUBS,ADD PULLED BEEF,22.0,3303.3,2194.51,66.43,1108.8,33.57
Stories alay,,SUBS,ADD SMOKED TURKEY,69.0,7045.04,2740.31,38.9,4304.74,61.1
Stories alay,,SUBS,ADD TUNA,21.0,2960.96,1003.49,33.89,1957.47,66.11
Stories alay,,SUBS,Total By Division:,261.0,31135.14,16992.95,54.58,14142.18,45.42
Stories alay,,SUBS,Total By Category:,87341.95,1017642.11,3862652.79,37.96,6313768.26,62.04
Stories alay,,SUBS,Total By Department:,192278.1,2620599.5,7626249.95,29.1,18579745.02,70.9
Stories alay,,SUBS,Total By Branch:,192278.1,2620599.5,7626249.95,29.1,18579745.02,70.9
Stories Mansourieh,Take Away,COLD BAR SECTION,1 SHOT DECAFE,554.0,0.0,5288.85,0.0,-5288.85,100.0
Stories Mansourieh,Take Away,COLD BAR SECTION,2 SHOT DECAFE,861.0,0.0,16439.36,0.0,-16439.36,100.0
Stories Mansourieh,Take Away,COLD BAR SECTION,3 SHOT DECAFE,211.0,0.0,6043.04,0.0,-6043.04,100.0
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CARAMEL DRIZZLE,288.0,9036.04,966.6,10.7,8069.44,89.3
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CARAMEL LARGE,228.0,7066.07,1959.62,27.73,5106.44,72.27
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CARAMEL MEDIUM,1089.0,33030.03,8508.89,25.76,24521.14,74.24
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CARAMEL SF LARGE,117.0,3669.67,1535.82,41.85,2133.85,58.15
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CARAMEL SF MEDIUM,719.0,22048.05,7078.56,32.11,14969.49,67.89
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CARAMEL SF SMALL,437.0,13465.47,2868.18,21.3,10597.29,78.7
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CARAMEL SMALL,455.0,13615.62,2370.09,17.41,11245.52,82.59
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD CHOCOLATE DRIZZLE,80.0,2477.48,263.79,10.65,2213.69,89.35
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD FULL FAT MILK,39.0,0.0,130.89,0.0,-130.89,100.0
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD HAZELNUT LARGE,35.0,1072.07,379.03,35.36,693.04,64.64
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD HAZELNUT MEDIUM,182.0,5531.53,1791.79,32.39,3739.74,67.61
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD HAZELNUT SMALL,105.0,3126.13,689.15,22.04,2436.98,77.96
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD MATCHA MEDIUM,3.0,162.16,111.7,68.88,50.47,31.12
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD MOCHA LARGE,14.0,453.45,276.98,61.08,176.47,38.92
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD MOCHA MEDIUM,27.0,834.83,400.63,47.99,434.2,52.01
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD MOCHA SMALL,8.0,150.15,79.14,52.71,71.01,47.29
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD PROTEIN POWDER,4.0,360.36,148.36,41.17,212.01,58.83
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD SHOT,2129.0,81225.22,18864.0,23.22,62361.22,76.78
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD SKIMMED MILK,58.0,0.0,194.66,0.0,-194.66,100.0
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD TOFFEE NUT MEDIUM,2.0,60.06,31.92,53.15,28.14,46.85
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD TOFFEE NUT SMALL,4.0,120.12,47.89,39.87,72.23,60.13
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD VANILLA LARGE,567.0,17183.18,6497.7,37.81,10685.48,62.19
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD VANILLA MEDIUM,1208.0,36597.6,9438.7,25.79,27158.9,74.21
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD VANILLA SF LARGE,435.0,13453.45,6281.11,46.69,7172.34,53.31
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD VANILLA SF MEDIUM,1870.0,57075.08,18410.15,32.26,38664.93,67.74
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD VANILLA SF SMALL,946.0,29159.16,6208.91,21.29,22950.25,78.71
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD VANILLA SMALL,541.0,15555.56,2818.07,18.12,12737.49,81.88
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD WHIPPED CREAM,238.0,7207.21,2108.8,29.26,5098.41,70.74
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD WHITE MOCHA LARGE,96.0,2960.96,824.83,27.86,2136.13,72.14
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD WHITE MOCHA MEDIUM,370.0,11258.26,2384.28,21.18,8873.98,78.82
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD WHITE MOCHA SMALL,552.0,4543.54,2371.39,52.19,2172.15,47.81
Stories Mansourieh,Take Away,COLD BAR SECTION,ADD YIRGACHEFFE SHOT,48.0,1501.5,458.24,30.52,1043.26,69.48
Stories Mansourieh,Take Away,COLD BAR SECTION,BLUE NADE,381.0,101009.01,25644.48,25.39,75364.53,74.61
Stories Mansourieh,Take Away,COLD BAR SECTION,CARAMEL CREAM  FRAPP LARGE,93.0,28018.02,5967.6,21.3,22050.42,78.7
Stories Mansourieh,Take Away,COLD BAR SECTION,CARAMEL CREAM  FRAPP MEDIUM,433.0,115078.08,18396.93,15.99,96681.15,84.01
Stories Mansourieh,Take Away,COLD BAR SECTION,CARAMEL CREAM FRAPP SMALL,239.0,49462.46,7769.09,15.71,41693.37,84.29
Stories Mansourieh,Take Away,COLD BAR SECTION,CARAMEL FRAPP LARGE,242.0,74264.26,17336.39,23.34,56927.87,76.66
Stories Mansourieh,Take Away,COLD BAR SECTION,CARAMEL FRAPP MEDIUM,1106.0,295279.28,78542.87,26.6,216736.41,73.4
Stories Mansourieh,Take Away,COLD BAR SECTION,CARAMEL FRAPP SMALL,514.0,114192.19,28975.89,25.37,85216.31,74.63
Stories Mansourieh,Take Away,COLD BAR SECTION,CHOCOLATE CREAM FRAP SMALL,293.0,64285.29,15138.04,23.55,49147.24,76.45
Stories Mansourieh,Take Away,COLD BAR SECTION,CHOCOLATE CREAM FRAPP LARGE,84.0,22912.91,5975.21,26.08,16937.7,73.92
Stories Mansourieh,Take Away,COLD BAR SECTION,CHOCOLATE CREAM FRAPP MEDIUM,464.0,123591.59,31938.35,25.84,91653.25,74.16
Stories Mansourieh,Take Away,COLD BAR SECTION,COFFEE FRAPP LARGE,30.0,7447.45,1814.05,24.36,5633.4,75.64
Stories Mansourieh,Take Away,COLD BAR SECTION,COFFEE FRAPPE MEDIUM,225.0,47633.63,13087.66,27.48,34545.97,72.52
Stories Mansourieh,Take Away,COLD BAR SECTION,COFFEE FRAPPE SMALL,104.0,18630.63,4972.04,26.69,13658.59,73.31
Stories Mansourieh,Take Away,COLD BAR SECTION,COLD BREW BOTTLE,937.0,100795.8,39957.27,39.64,60838.53,60.36
Stories Mansourieh,Take Away,COLD BAR SECTION,DOUBLE SHOT SHAKEN LARGE,51.0,13828.83,3734.89,27.01,10093.94,72.99
Stories Mansourieh,Take Away,COLD BAR SECTION,DOUBLE SHOT SHAKEN MEDIUM,381.0,88324.32,19529.13,22.11,68795.2,77.89
Stories Mansourieh,Take Away,COLD BAR SECTION,DOUBLE SHOT SHAKEN SMALL,514.0,32717.72,16438.45,50.24,16279.27,49.76
Stories Mansourieh,Take Away,COLD BAR SECTION,ESPRESSO FRAPP LARGE,37.0,8984.98,2565.16,28.55,6419.82,71.45
Stories Mansourieh,Take Away,COLD BAR SECTION,ESPRESSO FRAPP MEDIUM,177.0,37984.99,9939.19,26.17,28045.79,73.83
Stories Mansourieh,Take Away,COLD BAR SECTION,ESPRESSO FRAPP SMALL,83.0,14306.31,3800.93,26.57,10505.38,73.43
Stories Mansourieh,Take Away,COLD BAR SECTION,HAZELNUT FRAPP LARGE,3.0,840.84,210.94,25.09,629.9,74.91
Stories Mansourieh,Take Away,COLD BAR SECTION,HAZELNUT FRAPP MEDIUM,10.0,2450.45,680.12,27.76,1770.33,72.24
Stories Mansourieh,Take Away,COLD BAR SECTION,HAZELNUT FRAPP SMALL,6.0,1282.28,326.23,25.44,956.05,74.56
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED AMERICANO LARGE,137.0,36933.93,6735.48,18.24,30198.46,81.76
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED AMERICANO MEDIUM,647.0,148192.19,22957.08,15.49,125235.11,84.51
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED AMERICANO SMALL,335.0,68447.45,7399.89,10.81,61047.56,89.19
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED CARAMEL MACCHIATO LARGE,133.0,40792.79,7759.39,19.02,33033.4,80.98
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED CARAMEL MACCHIATO MEDIUM,769.0,206597.6,39027.73,18.89,167569.87,81.11
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED CARAMEL MACCHIATO SMALL,334.0,77909.91,10750.08,13.8,67159.83,86.2
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED CLASSIC CHOC LARGE,19.0,5621.62,1159.43,20.62,4462.19,79.38
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED CLASSIC CHOC MEDIUM,126.0,33459.46,5735.4,17.14,27724.06,82.86
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED CLASSIC CHOC SMALL,94.0,21501.5,3639.84,16.93,17861.66,83.07
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED DOUBLE SHOT TOFFEE NUT LARGE,3.0,864.86,271.74,31.42,593.12,68.58
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED DOUBLE SHOT TOFFEE NUT MEDIUM,4.0,984.98,282.0,28.63,702.98,71.37
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED LATTE LARGE,517.0,139246.25,24429.32,17.54,114816.92,82.46
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED LATTE MEDIUM,3090.0,710054.05,126685.72,17.84,583368.33,82.16
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED LATTE SMALL,1458.0,292468.47,35939.51,12.29,256528.96,87.71
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED MATCHA LATTE LARGE,615.0,167171.17,49260.62,29.47,117910.55,70.53
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED MATCHA LATTE MEDIUM,1614.0,373405.4,104162.9,27.9,269242.5,72.1
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED MATCHA LATTE SMALL,704.0,132186.19,32191.89,24.35,99994.29,75.65
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED MOCHA LARGE,84.0,25351.35,5292.74,20.88,20058.61,79.12
Stories Mansourieh,Take Away,COLD BAR SECTION,ICED MOCHA MEDIUM,545.0,144969.97,28784.8,19.86,116185.17,80.14
